text,label
"for clinton, attacking trump may not be enough",REAL
"clinton, trump at first debate: was it all america expected?",REAL
trump and clinton tied in latest poll,REAL
what history tells us about the health of presidents and candidates,REAL
kentucky governor: electing hillary clinton may eventually lead to violence,REAL
"clinton and trump: how they view isis, putin, and us generals",REAL
who will hillary clinton’s ‘basket of deplorables’ comment actually alienate?,REAL
trump makes labor day pitch to union workers. can he win them over? (+video),REAL
"in every state, pessimism about trump, clinton and the impact of the election",REAL
a new 50-state poll shows exactly why clinton holds the advantage over trump,REAL
how clinton's email controversy is affecting her campaign,REAL
unpacking donald trump’s history with this fall’s debate moderators,REAL
ernst to trump: stop with the name-calling,REAL
trump woos women and minorities by pitting one group against another,REAL
"hillary clinton’s alt-right speech, annotated",REAL
judge orders clinton to provide written answers in email lawsuit,REAL
clinton cries racism tagging trump with kkk; trump says 'she lies',REAL
the daily 202: clinton and trump cave to pressure,REAL
the daily 202: what trump’s latest shakeup says about his flailing campaign,REAL
"if hillary clinton wins, can she claim a ‘mandate’?",REAL
"as senator, clinton promised 200,000 jobs in upstate new york. her efforts fell flat.",REAL
"hillary, don’t debate with an audience",REAL
trump’s unraveling republican party: how we reached this point,REAL
"doug schoen: trump, hillary and the forgotten swing vote -- seniors",REAL
"for trump, a new ‘rigged’ system: the election itself",REAL
clinton doubles down on disputed claim fbi found her email remarks 'truthful',REAL
"in clash between trump and the khans, new signs of a cultural and political divide",REAL
"on three-day bus tour, clinton hopes to woo blue-collar voters away from trump",REAL
"as clinton makes history, some already take it for granted",REAL
"mike pence, putting ambition before belief, assumes his position beside trump",REAL
why michelle obama has a prime spot at the democratic national convention,REAL
"sanders, warren, mrs. obama slam trump and appeal for unity at unruly dem convention",REAL
cleveland preps for partying and protests during republican national convention,REAL
#nevertrump goes down in flames in final attempt to stop the donald,REAL
donald trump positions himself as the voice of ‘the forgotten men and women’,REAL
swing-state stunner: trump has edge in key states,REAL
"republican national convention: speakers, including wife melania, testify to donald trump’s readiness to be president; others savage clinton",REAL
trump has a problem with female voters. pence could make it even worse.,REAL
"republican convention’s ‘non-conventional’ list: model, astronaut and trump clan",REAL
odd battle: presumptive gop nominee trump vs. chamber of commerce,REAL
vp vetting? trump meets with sen. joni ernst,REAL
"amid campaign troubles, trump blasts clinton as 'world-class liar'",REAL
lewandowski firing: power of ivanka?,REAL
"in new poll, support for trump has plunged, giving clinton a double-digit lead",REAL
how to talk your friends and loved ones out of supporting donald trump,REAL
trump vows personal campaign spending will total $100mln by us election day,FAKE
wikileaks: neera tanden describes clinton shenanigans perfectly (with friends like these…),FAKE
no charges after new review of hillary clinton emails – fbi director,FAKE
aig quadruples limits for terrorism insurance to $1 billion,FAKE
trump whistles his dogs,FAKE
russia prevented spain from diplomatical conflict denying its proposal,FAKE
scientists told to ‘remain silent’ on glyphosate cancer findings,FAKE
watch: gingrich accuses megyn kelly of being “fascinated with sex”,FAKE
sean hannity interviewing mike pence about obama’s claims on election fraud. mr. trump has recommended everyone watch this clip.,FAKE
report exposes inner workings of facebook and how clinton loyalists control your newsfeed,FAKE
dear azzy: soros and sluts,FAKE
fact check: trump is right that clinton might cause ww3,FAKE
"episode #159 – sunday wire: ‘tick-tock usa’ with guests dr marcus papadopoulos, basil valentine",FAKE
snl gets real and delivers the most important message of the election year (video),FAKE
"re: gosh darn it: lou dobbs blows the lid off the casserole dish, exposes evan mcmullin’s mormon mafia ties",FAKE
us plan “c” in syria: make “al qaeda central” the new capital,FAKE
hillary screwed by a jew weiner,FAKE
american refugees crash canadian immigration web site,FAKE
wikileaks: obama is a saudi agent,FAKE
hollywood welcomes saudi arabian filmmakers,FAKE
"texas county enacts ""emergency paper ballots"" after ""software glitch"" in voting machines",FAKE
mystery: are hillary clinton’s eye problems becoming more frequent?,FAKE
the establishment’s war on truth,FAKE
eu member states approve canada trade deal,FAKE
"hacked podesta email reveals clinton foundation ""coercing"" saudi billionaire for millions of dollars",FAKE
election’s rape and sexual assault accusations need to be taken seriously,FAKE
joe sobran’s ‘hustler: the clinton legacy’,FAKE
cleveland indians worried team cursed after building franchise on old native american stereotype - the onion - america's finest news source,FAKE
how to talk to your child about the election results - the onion - america's finest news source,FAKE
comment on world heaves sigh of relief after trump’s victory by debbie menon,FAKE
three election models pick trump to win on tuesday,FAKE
donald trump vs. hillary clinton 2016 in their own words,FAKE
"breaking! — new shattering wikileaks info implicates clintons in shocking allegations of rape, satanism, blood drinking, and child sex in hot tubs",FAKE
"donald trump announces an urban revitalization plan for black americans…. as a counter move, hillary clinton announces a free rap concert!",FAKE
facebook wall: reactions to donald trump’s victory in us presidential elections,FAKE
the saudi royal family explained,FAKE
tim kaine stuffs handful of goldfish crackers in ballot scanner - the onion - america's finest news source,FAKE
putin says he can work with new trump government,FAKE
liberals urge nasa to release satellite map of “diwali pollution” in india,FAKE
america’s ruling elite has failed and deserves to be fired,FAKE
donald trump may have broken the law to avoid paying federal income taxes,FAKE
trump targets democratic states in final assault...,FAKE
cnn predicts 2 swing states are now trending toward trump,FAKE
"comment on after sweeping election, first thing trump invites netanyahu to u.s. for meeting by debbie menon",FAKE
things india should do to improve its olympic performance,FAKE
the rich and us,FAKE
"‘most wanted’ drug baron hands himself in, says life on the run ‘got too much’",FAKE
president elect trump – a new era of unpredictability awaits,FAKE
two people connected to flint water investigation found dead,FAKE
lawsuits in 4 states accuse trump & gop of voter intimidation,FAKE
hillary clinton’s “sudden move” of $1.8 billion to qatar central bank stuns financial world,FAKE
"watch: california cops rob every penny from innocent family, including their children",FAKE
ying and yang (the gold and silver set-up),FAKE
how the ancient world invoked the dead to help the living,FAKE
clinton campaign paid beyonce and jay z $62 million for cleveland concert to secure black votes | endingfed news network,FAKE
trump campaign being sued for humiliating skittles candy by comparing it to syrian muslim infiltrators,FAKE
harry potter and the nipple pumps - culture minister to consider ban,FAKE
hillary clinton: my young supporters are “f*cking dumb”,FAKE
will a no-fly zone help the people of aleppo?,FAKE
"trey gowdy makes game changing move, brings hillary down for rigged elections… this is a whole new case",FAKE
trump supporter whose brutal beating by black mob was caught on video asks: “what happened to america?” [video],FAKE
obamacare is great. we just need to punish people for not using it,FAKE
truth will out radio: the laconia incident,FAKE
checkmating obama,FAKE
dem candidate accused of 'revolving door' career tries to avoid literal revolving door at all costs,FAKE
wikileaks: bill clinton boasts of hillary’s ‘working relationship’ with islamic terrorist organization,FAKE
apocalyptic sounds in the skies are back! this time in slovakia.,FAKE
att’y general loretta lynch pleads the 5th when asked questions about obama’s iran ransom payment,FAKE
southern poverty law center targets anti-jihad crusaders (ann corcoran honored!),FAKE
two points about the hillary clinton email fiasco,FAKE
"we came, we saw, he died: how gaddafi was hunted and ruthlessly killed",FAKE
"hence, this is racist",FAKE
“the largest unprosecuted charity fraud ever attempted”.,FAKE
early voting data shows trump winning election,FAKE
fbi reopens hillary email probe: why did it take so long?,FAKE
re: hot take: dakota access pipeline protesters burn tires in fight to preserve the environment,FAKE
wall street and the pentagon,FAKE
"chicago criminals not really into world series, evidently (17 dead, 41 wounded over halloween)",FAKE
theresa may refuses to withdraw support for saudi arabia,FAKE
silver and gresham’s law,FAKE
hillary has a question about michelle obama; can you help her out?,FAKE
the president of the united states of america: donald j. trump,FAKE
re: don’t worry about hillary: buzzfeed confirms she remained totally super awesome while under siege,FAKE
"hillary’s bizarre spanish birthday bash, tells illegal aliens secret message",FAKE
"markets should guide mergers, not politicians and bureaucrats | opinion - conservative",FAKE
how to make your home feel welcoming,FAKE
"wikileaks releases clinton foundation bombshell: “if this story gets out, we are screwed”",FAKE
embodying the monad,FAKE
clinton campaign in full panic after bill’s alleged son makes demand that would humiliate them,FAKE
trump has his twitter privileges revoked. obama's response is priceless.,FAKE
is brexit never gonna happen? 'leaked' audio recording reveals theresa may's 'true' fears about brexit,FAKE
mass casualty drill in s. carolina-is this the first false flag?,FAKE
nato buildup on russian border largest since cold war,FAKE
2006 audio captures hillary clinton proposing to rig palestine election,FAKE
project veritas reveals who was really behind romney’s 47% video,FAKE
new report argues that gmos are not needed to 'feed the world',FAKE
bomsbhell: the clintons’ fixer proves that hillary’s secret affair ended in the murder of her lover,FAKE
america needs to wake up – there is zero hope for our country until we turn from our evil ways,FAKE
4 new polls suggest that republicans are on the cusp of a total election disaster,FAKE
why flu shots are the greatest medical fraud in history,FAKE
bundy ranch occupiers acquitted on all counts after challenging the corrupt bureau of land management,FAKE
netflixs ceo says entertainment pills could be the next big thing,FAKE
comment on hemp vs cotton: the ultimate showdown by hemp: readdressing cannabis – kuebiko.co,FAKE
breaking: hillary’s state department spent $9.2 million hiring the terrorists who attacked americans in benghazi,FAKE
is goat milk better than cow milk? plus a list of health benefits,FAKE
hillary's high crimes & misdemeanors,FAKE
donald trump has won the 2016 presidential election,FAKE
end of the world? italy devastated by series of major earthquakes,FAKE
anti-trump protesters are tools of the oligarchy     : information,FAKE
fungus: the hidden cause of almost every major disease?,FAKE
green party senate candidate margaret flowers crashes two-party debate,FAKE
a mechanic wrote the customer’s bizarrely creative description of the problem word for word,FAKE
see dems accept foreign cash to disrupt trump rallies,FAKE
police turn in badges rather than incite violence against standing rock protestors,FAKE
syrian kurds warn us: turkey can’t be involved in raqqa invasion,FAKE
lawsuits against monsanto’s roundup®,FAKE
msm caught preparing hillary victory results prior to election,FAKE
george w. bush’s ethics lawyer files complaint against fbi director james comey,FAKE
the illuminati – part 6 – child sacrifices to ancient god molech,FAKE
get ready for civil unrest: survey finds that most americans are concerned about election violence,FAKE
syria: heavy fighting as rebels storm aleppo in desperate offensive,FAKE
obama's doj also obstructed clinton foundation investigation,FAKE
backfire alert! wh chief of staff’s obamacare cheerleading gets ’em fired up (not for reasons he hoped) – twitchy.com,FAKE
"jury finds all oregon standoff defendants not guilty of federal conspiracy, gun charges",FAKE
re: will the fbi email investigation shed new light on the lolita express and other clinton sex scandals?,FAKE
obamacare architect says it’s working as designed!,FAKE
michael hudson on meet the renegades,FAKE
"she disappeared without a trace in 1850, then they found this years later",FAKE
comment on plant-based protein vs. protein from meat: which one is better for your body? by arawma - dulciuri raw vegane,FAKE
"election: “today, a kingdom will be toppled.”",FAKE
goldman sachs endorses hillary clinton for president,FAKE
buzz aldrin is a warning of how success can lead to depression,FAKE
how putin derailed the west,FAKE
nbc's baghdad bob: there is no fbi investigation of hillary | frontpage mag,FAKE
gop has a day of reckoning coming,FAKE
lindsey graham wants trump to put ted cruz on the supreme court bench,FAKE
us public lacks confidence in elections,FAKE
comment on hillary clinton is an alcoholic by jonathan brooks,FAKE
ever heard of captagon? the drug of the isis terrorists,FAKE
"wikileaks gives hillary an ultimatum: quit, or we dump something life-destroying – the resistance: the last line of defense",FAKE
video : new powerful trump ad targets hindu and indian americans – truthfeed,FAKE
"putin takes on the nwo, october 2016",FAKE
hillary planning her escape after a trump win with a $1.8 billion money transfer to qatar,FAKE
report: hillary’s friends told to lie about her email scandal,FAKE
obama’s brother malik supports trump and wants obama to pardon julian assange,FAKE
debate: nato's eastward expansion,FAKE
another us massacre in afghanistan,FAKE
moon making closest pass to earth since 1948,FAKE
the clean energy market trumps the war on coal,FAKE
u.s. takes a stab at a no fly zone in two places – syria and standing rock,FAKE
thomas frank explores whether hillary clinton and the democratic party will address inequality,FAKE
"if they could, most democrats would reelect obama over clinton",FAKE
voters repudiate clinton,FAKE
the us threatens irish neutrality,FAKE
will barack obama delay or suspend the election if hillary is forced out by the new fbi email investigation?,FAKE
dr. david duke with mark collett of the uk. collett explains why duke & trump victories would change politics forever!,FAKE
"obama white house legacy at stake, a president trump could nullify all of obama’s executive orders",FAKE
hillary and the ghosts of watergate,FAKE
police arrest 141 in crackdown on north dakota pipeline protesters,FAKE
"ethan hawk weighs in on election, insults millions of americans",FAKE
tens of thousands of people just got fooled by fake ballot without trump’s name on it,FAKE
"college student collects unused hotel soap, saves thousands of cambodians from disease",FAKE
chicago cubs go 24 hours without winning a world series,FAKE
border controls sharpened and barbed wire put on hadrian's wall to stop scot invasion!,FAKE
"gianno caldwell claims hillary only cares about black vote, not black lives",FAKE
russian experts collecting evidence of anti-govt chemical attack in aleppo – defense ministry,FAKE
wikileaks: bill clinton boasts of hillary’s ‘working relationship’ with terrorist organization,FAKE
"fbi finds new evidence, reopens investigation into clinton e-mail",FAKE
the clinton email investigation has shifted the poll numbers significantly in trump’s favor,FAKE
‘i could sue you’: trump’s spokeswoman slanders angela rye on live tv – gets epic smack down (video),FAKE
the coming storm — ‘trump only won because the elites want him there’,FAKE
is the world crisis igniting a mass global awakening?,FAKE
comment on 4 fascinating things quantum physics does in nature by para kazanmak,FAKE
re: 13 year old: “if donald trump had a brick for every lie hillary has told he could build two walls”,FAKE
lol! obama’s latest aca train wreck scapegoat is nothing short of laughable,FAKE
‘we are losing control of the streets’ merkel’s germany descends into lawlessness,FAKE
beware: you could be poisoning yourself by reheating these five foods,FAKE
"life: when this middle school introduced meditation into the school day, many of its students saw incredible benefits and three went insane",FAKE
constitutional law expert: comey did not violate law by announcing email investigation,FAKE
what is racism?,FAKE
who cancer agency under fire for withholding ‘carcinogenic glyphosate’ documents,FAKE
"world war 3, information war, and the end of pax americana: exclusive interview with eduard popov",FAKE
comment on collusion between facebook and hillary’s campaign revealed in clinton emails by mad-aussie,FAKE
‘us undermining daesh fight to get footing in syria’,FAKE
assange just confirmed department of justice told hillary to delete all evidence | conservative daily post,FAKE
"snapchat to raise up to $4 billion in ipo, valuing company as much as $40 billion",FAKE
"if clinton goes down, loretta lynch will go down with her",FAKE
photo: game camera catches glimpse of possible 3-antlered buck,FAKE
democrats are going back into florida with millions of dollars to retire marco rubio,FAKE
exclusive! russia make major ufo disclosure: ets are real!,FAKE
what exactly are poll watchers? here's the cliff notes version (video),FAKE
party corruption: clinton campaign directly tied to disgraced dnc consultant,FAKE
billionaire globalist soros exposed as hidden hand behind trump protests — provoking us ‘color revolution’,FAKE
65 presstitutes who colluded with the clintons to defraud america and steal the election... call for their arrest,FAKE
sorry liberals…you can stop with the petitions…hillary did not win the popular vote,FAKE
daily mail editor triggers article 50,FAKE
everyone to blame for twats like trump ‘except the people who vote for them’,FAKE
comment on elections 2012-16 by beammeupscotty,FAKE
watch this incredible video and decide for yourself: did hillary clinton cheat at the last debate by using an embedded tablet device in her podium?,FAKE
woman is reading her bible on a flight when man calls her “infidel” – the flight attendant’s response is absolutely perfect!,FAKE
"american tourist can’t get over dirty, decaying & dangerous charm of dublin city",FAKE
california cafe wants legal fees paid by muslim women who sued them,FAKE
(video) chris wallace drops bombshell on hillary campaign she can’t be president because… – usa supreme,FAKE
the danger of war from a declining hegemon,FAKE
state officials demand pastor’s sermons in massive breach of his rights,FAKE
scorpio new moon meditation,FAKE
"refugee beats, rapes & impregnates girl, what court awards him is sicker",FAKE
disgraced hedge fund manager focuses on aiding veterans,FAKE
the new world order is melting in the heat of its own contradiction,FAKE
malcolm x on hillary clinton and donald trump,FAKE
"poverty rose in 96% of u.s. house districts, during obama’s presidency",FAKE
russia’s patrol ship yaroslav mudry arrives in cuba on visit,FAKE
progressives find ‘white trash’ more threatening than nuclear war,FAKE
changing the lives of african girls starts with just giving them bikes,FAKE
u.n. declares junk food a 'human rights' issue,FAKE
state department informants tip clinton campaign off to nyt email investigation,FAKE
electronic voting machines caught switching trump votes to hillary: “trying to steal texas”,FAKE
"hey bernie supporters, here are 45 times hillary promoted the tpp – truthfeed",FAKE
the daily traditionalist: jeff schoep and the nsm,FAKE
obama’s foreign policy: a hostage to bipartisan consensus - james carden,FAKE
president-elect donald trump's first televised interview since he won the election     : information,FAKE
"trump wins presidency, duke falls short in absolutely heroic effort",FAKE
“shoot first ask questions later” : what happens to a ufo when tracked on military radar,FAKE
"fbi “insurrection” to scuttle director, rig election: part 2",FAKE
comment on 6 steps to becoming the best leader possible by 6 steps to becoming the best leader possible – motivate3.com,FAKE
north korea threatens ‘sacred’ nuclear war against israel if this country continue supporting isis,FAKE
fbi given go-ahead to begin review of latest batch of emails in clinton case as political feuds roil,FAKE
and now the work begins,FAKE
how to break the cycle of human complacency and servitude,FAKE
"‘real housewives’ of the middle east promoting hillary; this can’t be real, right?",FAKE
dnc head leaked 2nd debate question to hillary,FAKE
comment on donald trump’s ex-wife ivana says he’ll make the changes he promised by christian zionist,FAKE
jesus christ’s ‘burial bed’ discovered in 'chruch of the resurrection',FAKE
trump induces first major policy change on syria  : information,FAKE
most bavarians have negative attitude toward muslims in germany – poll,FAKE
people in cities other than delhi spray fog deo all over to get media attention,FAKE
ukrainian foreign ministry protests against putin's crimea visit,FAKE
supreme court will decide whether boys must pee next to girls,FAKE
"sharpton attacks o’keefe, so o’keefe releases brutal expose on sharpton… boom!",FAKE
how to break the cycle of human complacency and servitude,FAKE
un failed to organize evacuation of civilians from rebel-held aleppo,FAKE
iran’s carpet exports to us at $50mn,FAKE
"syrian war report – november 9, 2016: russian navy is ready to strike terrorists in aleppo",FAKE
wolf richter: what the heck’s going on with foreclosures? why this spike?,FAKE
"go ahead, sue the government",FAKE
fbi gave emails to wikileaks to prevent ‘clinton coup’,FAKE
"hillary clinton, fbi and the real november surprise",FAKE
note to america: dont be so sure youve put trump behind you   : information,FAKE
iraqis in mosul find us missiles at captured islamic state base,FAKE
calexit 2019: powerful california to become new independent country,FAKE
"new report blames air pollution for deaths of 600,000 children every year",FAKE
5k charity walk to stamp out hunger in l.a. totally works!,FAKE
nato vassals eager to poke the bear in black sea,FAKE
"reuters to cut 2,000 jobs…",FAKE
the media got suckered into buying the gop’s bogus clinton fbi email tale,FAKE
links 11/11/16,FAKE
"posthoorn interview no. 4: tom 'brexit prepper', the sad truth",FAKE
who’s to blame for president trump?,FAKE
north dakota’s public bank is funding police repression at standing rock,FAKE
german lawmaker vows to respond to ukraine sanctions with new crimea visits,FAKE
re: trump tells media secret obama story behind 2016 election,FAKE
fbi folds: comey announces no criminal charges against hillary clinton,FAKE
meet 6 military veterans running for congress,FAKE
israel preparing for one-sided un security council resolutions,FAKE
electronic voting machines caught switching trump votes to hillary: “trying to steal texas” | survival,FAKE
fifteen quotes proving false flag terrorism & the existence of a ‘shadow government’,FAKE
with dire situation in america for voters; homeschool enrollment doubles,FAKE
like a ‘concentration camp’ police mark dapl protesters with numbers & lock them in dog kennels,FAKE
re: trump and clinton assemble army of lawyers to contest election results,FAKE
illuminati mind control documentary 2016,FAKE
chinese j-20 stealth fighter debuts in skies of zhuhai,FAKE
bahrainis support senior shia cleric sheikh qassim,FAKE
how the american political system changed and no one noticed,FAKE
"as natives declare treaty rights, police admit defeat — cite lack of ‘manpower’ to remove dapl protesters",FAKE
vladimir the great: russia’s refurbished empire,FAKE
arab prince who gave hillary $50 million begs americans not to vote for trump,FAKE
is western civilization worth saving?,FAKE
7-year-old girl in war-torn aleppo has an astonishingly selfless message for president obama,FAKE
trump destroys ‘rude’ cnn reporter,FAKE
toxic chemicals found in children’s halloween makeup – study,FAKE
"democrats: ""blacks are really f**ked in the head"" caught on tape",FAKE
sex and the presidential city,FAKE
"nbc local news accidentally posts us election results a week early, shows a clinton “win”",FAKE
trump campaign admits they are trying to steal the election with voter suppression,FAKE
how to remove uric acid crystallization in joints,FAKE
sweden on the brink? police force pushed to breaking point by violence amid migrant influx,FAKE
president trump! a nightmare of the ukrainian politicians! (english subs),FAKE
chicago cubs crowned the lords of windy city,FAKE
before the flood (2016),FAKE
pieczenik “rogue fbi agents and wikileaks are spearheading a movement to stop the clintons from stealing the white house” – truthfeed,FAKE
the de facto us/al qaeda alliance,FAKE
new project veritas release: rigging the election - video iv: $20k wire transfer from belize returned | agriculture,FAKE
"‘ufo’ spotted over vienna, frightened onlookers call police",FAKE
vladimir putin – straight from the horse’s mouth,FAKE
"trump accuses obama, hillary clinton of founding daesh",FAKE
islamic state supporting former national guardsman pleads guilty to terrorism charge in virginia,FAKE
hillary clinton responds to new fbi investigation,FAKE
"family hears muslim groom scream, sees ‘item’ in his blood-soaked hand",FAKE
the splc’s libelous new report on 'anti-muslim extremists',FAKE
clinton advisor loses it in leaked email over hillary’s illegal activity,FAKE
the amish in america commit their vote to donald trump; mathematically guaranteeing him a presidential victory - abc news,FAKE
"hillary’s so pissed at fbi, but here’s the 1 person who really screwed her",FAKE
us inches closer to war with russia,FAKE
repent!!! world war 3 (ww3) day of yahawashi is near (yahawashi4theelectofisrael),FAKE
blm to lease ohio’s only national forest to fracking interests,FAKE
"netanyahu calls trump ‘true friend of israel’, likud party pols call for u.s. embassy move to jerusalem",FAKE
watch lab mp claim that “the government is hurtling towards a chaotic breakfast”,FAKE
simon parkes updates: swiss earthquakes and dos attacks,FAKE
‘what’s our best path to 270?’ gary johnson asks campaign aides packing up office - the onion - america's finest news source,FAKE
"police department is being evicted – lafayette, ca",FAKE
duterte calls us admin ‘monkeys’ for halting arms sales,FAKE
fbi reopens clinton email investigation after new messages found,FAKE
failed weapons systems cost pentagon $58 billion over two decades,FAKE
egypt: no gain without pain,FAKE
fugitives from justice: the clinton’s are preparing to run to qatar with $1.8 billion,FAKE
13 herbal teas with highest antioxidants,FAKE
david fry released from jail,FAKE
russia successfully tests its first-ever hypersonic weapon,FAKE
"turkey tumbling—-crackdown sweeps through business and finance, imperiling the economy",FAKE
people on benefits receive award for outstanding contribution to channel 5’s schedule,FAKE
"sprott’s thoughts on gold corrections, patterns, and positioning",FAKE
"to survive, evolve - russia news now",FAKE
former nato chief: we need us as ‘world’s policeman’,FAKE
"prominent psychologist says, ‘google has power to control elections, can shift millions of votes to clinton’",FAKE
the #1 reason why people are voting for trump,FAKE
trump: i’d get ‘electric chair’ for cheating on debates like hillary,FAKE
apocalyptic sounds in the skies are back! this time in slovakia,FAKE
donald trump the hero of the common man,FAKE
i dare you to restrain yourself from laughing at trump and hillary in a stronger hot show,FAKE
"trump supporters didn’t vote because of the economy; it was racism, and here’s proof",FAKE
researcher finds link between bankers & wikileaks affiliates murders,FAKE
from bad to worse: obama’s ransom payment to iran is just the tip of the iceberg,FAKE
breaking: white house abandons tpp & ttip,FAKE
former us state dept official: “us intelligence community has started a counter-coup against the clintons”,FAKE
europa league matchday 4: zenit rules,FAKE
high ranking russian official confirms being in contact with trump’s campaign during election (video),FAKE
idaho mom loses two children for using medical cannabis to stop seizures,FAKE
hillary implodes: trump 'took everything...paid nothing to support us!',FAKE
"wsj report not about black rapists at baylor, but strictly about the white guys who covered up for them",FAKE
re: it is now mathematically impossible to pay off the u.s. national debt,FAKE
what to do in an ammo panic,FAKE
indian princess watches over rare paleontological remains,FAKE
3 competing theories on why the fbi re-opened the hillary email server investigation,FAKE
copy of breaking ww3 news emergency! planet close to world war 3,FAKE
"regardless of how america votes, americans want a different foreign policy",FAKE
biological dentistry - solving disease symptoms holistically,FAKE
"six former soviet republics test air defenses with russia, 130 command centers put on alert",FAKE
putin: trump win is a massive defeat for new world order,FAKE
"nc state provides students with post-election comfort food, therapy",FAKE
news shot: detroit airport uses new system to control travelers,FAKE
us engineers prepare bionic device to generate electricity by walking,FAKE
chinese political dissidents are having their organs cut from their bodies for 'transplant tourists',FAKE
israeli deputy minister: italy quakes retribution for anti jewish vote,FAKE
christian charity forfeits federal food in favor of faith,FAKE
the final line in this story about liam gallagher is making people laugh,FAKE
the chronovisor: a device used to look into the future and past,FAKE
"donald trump’s grandfather ran canadian brothel during gold rush, author says",FAKE
comment on before and after the “holocaust”: jewish population numbers in 1933 and 1948 by jews did world war and open borders – aladdinsmiraclelamp,FAKE
migrants flee to nearby port towns after calais camp shuts down,FAKE
"breaking: day after reopening investigation, fbi drops another nuke on hillary’s campaign • usa newsflash",FAKE
"when obama admin went after banks, it forced them to give big money to some...questionable groups",FAKE
turmeric is more powerful than 14 artificial drugs,FAKE
vortex structured water [video],FAKE
quiz: how haunted is your house?,FAKE
hillary clinton announces she sees dead people,FAKE
a new paradigm for diagnosis and treatment of modern chronic illnesses,FAKE
wealthy father nervously waits for response after sending donations to son’s top college choices - the onion - america's finest news source,FAKE
america thick as pig shit,FAKE
top democratic donor: blacks are “seriously f***ed in the head”,FAKE
“bernie needs to be ground to a pulp.” leaked email to john podesta in february,FAKE
can hillary escape this time?,FAKE
hacked election – the firesign event wildcard special report [video],FAKE
trump warns of ‘vote flipping’ on machines,FAKE
knife review: kellam hawk is traditional puukko design with modern materials | survival,FAKE
a unique discovery! secret egyptian tomb full of treasures,FAKE
"flashback: hillary labeled ‘high priest,’ ‘goddess of occult’ in guccifer letter | redflag news",FAKE
surprise! hillary receives devastating news on her poll lead over trump,FAKE
scientists redefine hurricanes and deny mini ice age will effect earth,FAKE
palestine considers suing israel in international sports court,FAKE
inside the invisible government       :,FAKE
"this is tyranny not democracy, says party with single mp",FAKE
daughter of eric garner slams clinton camp over plans to ‘use’ her father’s death,FAKE
5 shocking facts about you that anyone can find online,FAKE
what the wikileak revelations reveal about donna brazile and the dnc,FAKE
rolling stone loses its libel case,FAKE
jamie oliver wearily wanks out yet another f**king cookbook,FAKE
americans trapped between fear and faith,FAKE
rick rule: broadcast interview – available now,FAKE
alt. news hub – cause the mainstream media sucks! – 11/13/16,FAKE
police clash with pipeline protesters,FAKE
barbara marciniak: bringers of the dawn: teachings of the pleiadians [video],FAKE
syrian rebels launch chemical attack in aleppo,FAKE
little known treasury committee gives us a look at market’s most powerful players,FAKE
illuminati mind control documentary 2016 part 2,FAKE
fukushima cover up,FAKE
trump says fbi just righted the horrible mistake they made in july,FAKE
cnn breaking news: trump tells supporters to vote multiple times,FAKE
harry reid just accused fbi of hiding “explosive info” about trump & putin,FAKE
president obama’s interview with samantha bee will have you rolling on the floor laughing (video),FAKE
"""full spectrum dominance"", a mirage?",FAKE
freddy krueger escapes shooting – injures five at halloween party,FAKE
dashcam: chief caught doing over 100 mph only for fellow cops to stop him and laugh about it,FAKE
suspect in destruction of donald trump’s walk of fame star arrested,FAKE
300 us marines deployed to norway near russian border for first time since world war ii,FAKE
genetically modified crops in u.s. fail to deliver expected yields,FAKE
three new polls shatter the myth that the presidential election is tightening,FAKE
see trump run—and win!,FAKE
old fuck of a neighbour buys nuts for trick or treaters,FAKE
the limitations of randomised controlled trials,FAKE
you are being programmed to hate,FAKE
brics countries to invest $500 million in russian gold deposit - kira egorova,FAKE
soros & his connection to the riots,FAKE
ann coulter on c-span quotes vdare.com’s brimelow–a racist is someone winning an argument with a liberal.,FAKE
"“he is a pig,” says morbidly obese and tattooed “model” while wearing a ‘dump trump’ t-shirt in times square – bare naked islam",FAKE
sentencing for murderer of rare book dealer,FAKE
blog: you shouldn’t have made fun of my exclamation point,FAKE
6 myths that men believe about southeast asia,FAKE
on voter fraud (it’s baked into the system) and those not-so stupid trumpsters,FAKE
"comment on senator nukes clinton foundation, calls it “largest money laundering…operation in the world” by t. mohr",FAKE
“brexit means clusterfuck” confirms prime minister,FAKE
russia suggests joint engineering troops’ drills with india,FAKE
controversial dna search helps nab the 'grim sleeper' serial killer,FAKE
how to build a cute bee hotel to help out their population » the event chronicle,FAKE
nation still struggling to come to terms with terrorist living in ireland,FAKE
"memo to r. douthat, d. brooks: your “conservative intellectuals” are just no good",FAKE
is fbi investigation a ploy to divert attention from wikileaks dumps?,FAKE
front-running the central banks—-how the fast money does it,FAKE
studies: poles are shifting and earth's magnetic field is about to collapse,FAKE
politics as usual is dead,FAKE
re: 55 reasons why california is the worst state in america,FAKE
the ancient spiritual roots of russophobia,FAKE
isis thugs horrified to see bodies of their dead comrades trapped to kurds’ oncoming humvees,FAKE
"isis kidnaps, kills at least 30 civilians in afghanistan",FAKE
more than 1 million ‘check in’ on facebook to support the standing rock sioux,FAKE
sweden help wanted: activities coordinator for bored illegal alien muslim freeloaders and rapists,FAKE
trump’s presidential cabinet picks leak and they are terrifying,FAKE
coming in on a wing – coming in on a wing and a prayer,FAKE
gov. bill weld encourges supporters to stop trump,FAKE
